,Reserves.DTH_BEN,Reserves.COMM,Reserves.EXPS_ACQ,Reserves.EXPS_MAINT,Reserves.EXPS_CLAIM,Reserves.EXPS,Reserves.INFL_FAC,Reserves.LAPSE_RATE,Reserves.MORT_RATE_ANN,Reserves.MORT_RATE_MLY,Reserves.NET_CF,Reserves.POLS_IF,Reserves.POLS_DTH,Reserves.POLS_LAPSE,Reserves.POLS_MAT,Reserves.PREM_PAYBL_M,Reserves.SURR_BEN,Reserves.MAT_BEN,Reserves.INT_NET_CF,Reserves.DISC_RATE_M,Reserves.RESERVE,Reserves.RESERVE_PP,Reserves.INCM_BEN,Projection.AGE,Projection.DTH_BEN,Projection.COMM,Projection.DUR_Y,Projection.EXPS_ACQ,Projection.EXPS_MAINT,Projection.EXPS,Projection.INFL_FAC,Projection.LAPSE_RATE,Projection.MORT_RATE_ANN,Projection.MORT_RATE_MLY,Projection.NET_CF,Projection.POLS_DTH,Projection.POLS_IF,Projection.POLS_LAPSE,Projection.POLS_MAT,Projection.PREM_PAYBL_M,Projection.SURR_BEN,Projection.MAT_BEN,Projection.INT_NET_CF,Projection.EXPS_CLAIM,Projection.PV_DB,Projection.SSV,Projection.BASE_MORT_RATE,Projection.RESERVE_PP,Projection.RESERVE_IF,Projection.INCR_RESERVE,Projection.INT_RESERVES,Projection.PROFIT_AFT_TAX,Projection.SOLVM_IF,Projection.INCR_SOLVM,Projection.INT_SOLVM,Projection.DISC_RATE_M,Projection.INV_EXP_SOLVM,Projection.TAX_INT_SOLVM,Projection.PROFIT_AFT_TAX_SOLVM,Projection.PV_FP,Projection.VIF,Projection.GSV,Projection.SURR_VAL,Projection.INCM_FAC,Projection.PV_INCM_BEN,Projection.INCM_BEN,Projection.DUR_M,Projection.PROFIT_BEF_TAX,Projection.TAX_PROFIT
139,1140875.0352259409,2884.51785951862,0.0,167425.36185253572,143935.79906803707,311361.1609205728,1.7597165324363009,480.0,186.5313744,15.85613163056211,-6208963.620283532,2376.4776236219805,2.0356632943073945,9.761619902124611,22.283915966168383,57690.35719037239,914937.1920832079,485042.4001196448,-14299.659244675579,0.0040741237836483535,280397704.71923655,559457239.9683726,3397254.012020344,618968,831455.4371059566,2433.531477156025,195108,0.0,148548.89494405276,248424.22241552282,1.5750808338272109,600.0,155.442812,13.168427346465718,-5414152.442679674,1.483678555652223,2050.0870322733617,10.598130233117978,19.623017187934735,48670.6295431205,994525.2368926869,428404.24418382894,-18950.839166228667,99875.32747147005,12934.852993188233,443058783.1774058,194.303515,559457239.9683726,242438652.96013018,-4632766.097719693,1539724.1097845347,643453.1021430774,14625885.162661593,-294042.5590617895,92979.48146726468,0.006333020340246076,2324.37589867894,13072.466222990062,1015078.3005504626,20699704.661714878,20190025.040724996,15655788.000000002,444052891.8883297,6128.4204,26020.359465200774,2938629.5609814147,2398527,758337.7648245529,114884.6626814755
140,1123135.0180403935,2212.151749816422,0.0,165708.54351677778,170657.69251677982,336366.2360335576,1.7668858354135786,480.0,187.7363904,15.960722213862361,-6327560.95241932,2342.5667878004956,2.0045921083387297,9.622327746977712,28.61754328813694,44243.03499632844,902377.6482260631,626148.9828050045,-14222.84259284218,0.0040741237836483535,275212518.7244943,551788650.4033257,3367341.1079679714,619682,817594.5989556562,1860.660877880269,195822,0.0,146445.20011745597,263408.80657466967,1.5802372386130898,600.0,156.446992,13.254972933257614,-5504555.764497832,1.4594113037598546,2018.5694070685902,10.435196713076946,25.11363466951702,37213.21755760538,979816.9622549838,550845.7399258978,-18823.5213323816,116963.60645721368,12786.005156535108,439277675.233379,195.55874,551788650.4033257,237715083.76249033,-4723569.197639842,1510853.1797398853,618791.8322913564,14323680.44907095,-302204.713590645,91147.03796078134,0.006333020340246076,2278.567001329258,12814.833512352989,997050.1833291005,20212004.48008325,19715669.43846877,12214238.4,440120973.80384576,6103.4911,25812.691528099338,2909418.6921339687,2408527,729866.6128818939,111074.78059053744
141,1105734.787796281,1858.3414105002373,0.0,163539.36575979352,161575.32204499873,325114.68780479225,1.7740843470186283,480.0,188.9963808,16.070034248337386,-6208326.515257454,2302.519612045557,1.9718025059538506,9.457829960847716,26.518422801945977,37166.82821000474,888433.913640489,592466.1511118602,-14039.742628330412,0.0040741237836483535,270125442.07733005,544247851.9421668,3317845.719075205,620434,804083.0932180709,1560.1065937953613,196574,0.0,144068.6028306329,254849.24305283776,1.5854105241264498,600.0,157.496984,13.345432364968982,-5394394.92954883,1.4339640677552135,1981.7768146097987,10.244993721519117,23.258567393121012,31202.131875907224,963626.1847609627,519745.6732310348,-18556.12226738964,110780.64022220488,12633.688149116057,434680036.0709654,196.87123,544247851.9421668,232992734.68259016,-4722349.079900187,1481416.3739548393,688890.1124268858,14031119.44663007,-292561.00244088017,89263.72873229832,0.006333020340246076,2231.4865217291776,12550.049326764069,1055933.307751571,19651117.403145876,19167869.02836462,10394935.200000001,435523334.6414321,6040.9909,25534.572672238704,2863176.6383006456,2418527,809370.524306197,120480.41187931118
142,1088218.3871384384,1551.7342827671994,0.0,161512.72334531497,114340.9884896901,275853.7118350051,1.7813121862510153,480.0,190.18961855999999,16.173583792669806,-5804136.799571493,2264.759686416479,1.9387755433981555,9.302727283734443,15.503993501413463,31034.685655343987,872095.1061428157,311779.93543673423,-13867.644062920142,0.0040741237836483535,265421829.76589435,537389986.6833827,3271804.966328156,621154,790537.52210479,1299.5237889779967,197294,0.0,141847.66806638555,221527.51774526402,1.5906007456303992,600.0,158.4913488,13.431119350133148,-5043875.197497585,1.4084937300472187,1947.044312911163,10.065440575467584,13.57315871822798,25990.475779559933,944839.5394261375,273271.4777287765,-18304.596570985363,79679.84967887848,12457.109997597066,429047318.4845753,198.114186,537389986.6833827,228661167.951022,-4331566.73156814,1451987.1718202182,629115.8378904583,13762233.245399581,-268886.2012304881,87440.5181369219,0.006333020340246076,2185.908436121107,12293.714718855475,970962.9341028917,19146452.491478104,18676042.164779954,8737977.600000001,429644475.13438094,5982.6067,25212.46522003235,2820085.4959122133,2428527,739678.7058907737,110562.86800031531
143,1077613.9762249705,1017.6597332934303,0.0,160265.0630313631,131060.21813161143,291325.28116297454,1.7885694725951229,480.0,191.38061376,16.277161646319033,-5866864.369600919,2238.1414767500646,1.920825843943797,9.19339032105664,19.41768380211168,20353.194665868607,859172.9452586477,394941.92311569443,-13812.350941569966,0.0040741237836483535,260636326.78564215,530296321.2561513,3249333.427829637,621844,782064.9237510322,850.3497202380397,197984,0.0,140129.67733148375,230527.62524335991,1.5958079585689646,600.0,159.4838448,13.516795201998697,-5087171.466833506,1.3941047546872771,1922.140352380916,9.936697057331525,16.99276538993331,17006.994404760793,929831.7564260173,345118.67189354135,-18206.81273077306,90397.94791187617,12285.873781596063,424966051.1614671,199.354806,530296321.2561513,224297903.59757578,-4363264.353446238,1424993.285780431,595609.8027796441,13489002.53321673,-273230.71218285064,85764.84650965846,0.006333020340246076,2144.0186483631214,12058.123377598786,940403.2194461912,18672097.561770547,18214301.915491786,5814968.4,425388944.8539485,5970.7336,24973.996170724076,2797578.3214733046,2438527,701086.1723931637,105476.36961351955
144,1083565.8184643232,575.5911197834621,0.0,158733.66576748685,132912.21645837324,291645.8822258601,1.79585632602213,480.0,193.58354304,16.466258285824832,-5923778.246627077,2207.721787184215,1.9335673648587606,9.06843839887953,19.835700676652312,11511.822395669242,845550.7851376397,477861.3947558697,-13730.439202688078,0.0040741237836483535,255774413.1968552,522950174.4874958,3222360.158116582,623923,785113.0705642875,479.6198542681382,200063,0.0,138220.4657756157,229582.19410054854,1.6010322185676815,600.0,161.3196192,13.673569821742424,-5127265.401635734,1.401103465006822,1893.9554909326641,9.790992593311906,17.340036919825533,9592.397085362765,914109.5996947973,418347.7924948862,-18074.12148718295,91361.72832493283,12149.025701054712,420480914.2997996,201.64952399999999,522950174.4874958,219836095.29430225,-4461808.303273527,1397801.8633650704,621310.8828579627,13207804.232380401,-281198.3008363292,84062.10032927961,0.006713168912547918,2101.452029139356,11818.725484880224,972651.1065095519,18169037.452566337,17723626.781745248,3315686.4000000004,420811634.166232,5942.9573,24707.197450845248,2771151.400525126,2448527,732344.7650028635,111033.88214490081
145,1068418.4000117986,0.0,0.0,157165.1627628163,134023.1231073824,291188.2858701987,1.8031728669919922,480.0,194.91444576,16.582412867332028,-5828766.490018442,2177.035122975196,1.908573680754925,8.942389851611484,20.118317884653344,0.0,803242.0871825888,455270.13630204805,-13665.212230661988,0.0040741237836483535,250987703.32689077,515688026.41524184,3196982.3684211457,624650,773322.0450097322,0.0,200790,0.0,136303.38746650002,227999.2191591109,1.6062735814341886,600.0,162.42870480000002,13.769588635276731,-5029604.312660135,1.381564241429408,1865.5895378136456,9.644351957763615,17.51711431331118,0.0,868375.9915930644,397427.038981406,-16297.991606568812,91695.83169261088,11611.305807842286,400443937.4105393,203.035881,515688026.41524184,215517697.25937226,-4318398.03492999,1242985.2441934652,449701.24194341066,12926774.101035053,-281030.13134534867,74678.8453782655,0.006713168912547918,2070.697158770734,10470.094973251145,792869.426535003,17841308.02802041,17419435.407660242,0.0,400443937.4105393,5928.1738,23481.18622289069,2746182.0263102534,2458527,531778.9664633197,82077.72451990908
146,1055722.6660964517,0.0,0.0,155571.75437193288,146422.9553825627,301994.7097544956,1.8105192164554333,480.0,196.33493568,16.70659251902131,-5879284.835420867,2146.2124496498,1.8885728074697283,8.815782633273233,22.99292000832778,0.0,790459.4943148087,555141.2997632835,-13518.02580207699,0.0040741237836483535,246130973.46299726,508144383.5508428,3162448.6396897514,625385,763413.8471754901,0.0,201525,0.0,134367.2436656476,234296.52636933472,1.6115321031588248,600.0,163.6124464,13.872205354268523,-5068385.418414043,1.3658188867659373,1837.2089688494286,9.497635764139767,20.1409797341779,0.0,853660.6235714463,487292.30975553946,-16102.929313364311,99929.28270368713,11493.102333219147,396162725.9812831,204.515558,508144383.5508428,211128663.42104104,-4389033.838331204,1218568.393863286,457024.75301223545,12663693.603717094,-263080.49731795874,73089.8601573973,0.006713168912547918,2026.6377311575418,10247.316673863772,780921.1560825702,17504054.989421073,17105313.97918307,0.0,396162725.9812831,5896.3938,23227.51180010665,2713619.182228869,2468527,539216.813780446,82192.06076821043
147,1038212.0096942583,0.0,0.0,153765.19036677407,157405.36277731328,311170.5531440874,1.8178954958559468,480.0,197.60829504,16.817104516424774,-5792858.199828838,2112.685873566624,1.8555872113532377,8.67806886349457,25.544087653209505,0.0,777698.8885997171,536588.3954460087,-13320.888164129385,0.0040741237836483535,241340883.31604654,500698953.057011,3115867.4647806375,626105,749859.9732165243,0.0,202245,0.0,132301.59832382633,238779.61970028907,1.6168078399152264,600.0,164.6735792,13.963653101664102,-4982185.186940631,1.3402879931614644,1806.389390256122,9.338310865967285,22.249872523730716,0.0,838953.0028097371,468189.34451355616,-15847.761450644472,106478.02137646271,11364.718788140686,391724035.36172414,205.841974,500698953.057011,206802168.6765756,-4326494.744465447,1193752.1584311198,456512.8720828916,12404761.235647019,-258932.36807007447,71602.36477697067,0.006713168912547918,1985.3924167404223,10038.767414345202,775023.4450988511,17165049.795136694,16789067.278417222,0.0,391724035.36172414,5843.2563,22971.680542327358,2670555.4852498802,2478527,538061.7159559353,81548.84387304368
148,1021987.9613927352,0.0,0.0,151768.22607298935,145178.39801050286,296946.6240834922,1.8253018271318007,480.0,198.84820416,16.924752162548398,-5625214.424556589,2076.7839978262627,1.827189774722837,8.530598312428921,22.782483988341514,0.0,764431.4891156445,457482.6397608694,-13130.913270799438,0.0040741237836483535,236698921.52417454,493496036.3588147,3071234.796933048,626833,737326.9835314652,0.0,202973,0.0,130145.64544100725,228373.330668016,1.622100848060928,600.0,165.70683680000002,14.052722003809103,-4832002.966404768,1.3183423542120423,1773.6521031963637,9.169072181815643,19.79050725423304,0.0,823736.758032273,397603.86915669986,-15602.642624641807,98227.68522700875,11240.677930837168,387011106.2213652,207.133546,493496036.3588147,202621458.24949232,-4180710.427083291,1169289.5281280673,439496.1997497305,12154126.443864971,-250634.7917820477,70138.32352239735,0.006713168912547918,1944.7974389952192,9833.506461226585,748491.0111539537,16840785.474054012,16487194.161064185,0.0,387011106.2213652,5773.2285,22687.21295337469,2629359.382391672,2488527,517996.98880659067,78500.78905686014
149,1008876.5384552527,0.0,0.0,149966.90864559368,127125.24612654584,277092.1547721395,1.832738332718055,480.0,200.30143583999998,17.05210601592851,-5496292.215632955,2043.8031944956838,1.8031929833333735,8.395126358904209,18.703161904226892,0.0,751300.2245594074,418111.40855032415,-12947.286354163223,0.0040741237836483535,232166970.01428714,486425659.02443504,3027964.602941667,627589,727210.1389534877,0.0,203729,0.0,128139.59839685763,214538.0148195481,1.6274111841379635,600.0,166.9178632,14.157920053243268,-4718879.0768078705,1.2998537063541495,1743.5482947068958,9.013447528880576,16.231439659014292,0.0,808694.9526587725,363598.62420166004,-15365.768694842665,86398.41642269044,11093.697302619035,382301654.7637291,208.64732899999998,486425659.02443504,198546603.95436895,-4074854.295123352,1145651.1835506973,425815.7157707329,11909639.535213457,-244486.90865151366,68721.1979705196,0.006713168912547918,1905.5033411950853,9634.823165548594,727483.4958860225,16528024.795790587,16196471.596929006,0.0,382301654.7637291,5714.387,22412.512902533865,2589471.5774795595,2498527,501626.401866179,75810.68609544613
150,998114.3177014845,0.0,0.0,148459.13829275785,126471.10054137191,274930.23883412976,1.8402051355485856,480.0,201.56038944,17.161794287650046,-5415128.619323786,2015.0402682509964,1.782784582425888,8.276979758034658,18.576332187184967,0.0,737667.0675718026,401661.32098148385,-12786.346058520881,0.0040741237836483535,227697718.36927614,479412974.2788174,2989969.328176365,628280,718807.3329871548,0.0,204420,0.0,126336.8485219048,212121.07372152497,1.6327389048734713,600.0,167.9669912,14.248622185308147,-4641672.913615538,1.2839265891415197,1717.1559189595278,8.877009499212237,16.109101620543736,0.0,793175.5143986247,348205.6279354039,-15156.185648521756,85784.22519962017,10992.194330623044,377388970.4088754,209.958739,479412974.2788174,194528301.52584186,-4018302.4285271056,1122611.364933577,423989.695077168,11668899.591718761,-240739.94349469623,67338.83344368666,0.006713168912547918,1867.1730980907712,9441.013421834927,720760.2854956252,16214990.522958342,15905132.326432992,0.0,377388970.4088754,5666.4209,22113.34085251593,2554207.178924307,2508527,499240.8798451453,75251.18476797726
151,987419.7963081591,0.0,0.0,146956.12752328676,125708.70765053589,272664.83517382265,1.8477023590581159,480.0,202.84250975999998,17.273555054978758,-5327652.409223166,1986.5419438189142,1.762072209280266,8.15992003561681,18.425987033769754,0.0,726276.1494222268,371721.5869548869,-12645.5936730846,0.0040741237836483535,223297734.6499437,472460138.456484,2956924.447690986,628968,710409.3739911575,0.0,205108,0.0,124551.88770309882,209675.76777536297,1.6380840671802994,600.0,169.03542480000002,14.341028422299111,-4560595.507371901,1.2677769103448904,1691.037055012451,8.741985416188186,15.97299453489936,0.0,780109.979339092,322037.48571950337,-14971.854325958348,85123.88007226415,10874.700754617244,373496097.4215587,211.294281,472460138.456484,190585672.7575284,-3942628.7683134703,1099891.298792121,408074.0049574665,11432183.91047715,-236715.68124161224,65977.65480261193,0.006713168912547918,1829.4302978321962,9250.173973589235,699687.7367302693,15915770.488296857,15627269.404810876,0.0,373496097.4215587,5633.7573,21869.81510218464,2523391.046220826,2518527,481924.5597336911,73850.55477622461
152,974820.7332381152,0.0,0.0,145459.6998500733,119910.94559251059,265370.6454425839,1.8552301271842575,480.0,204.15143136,17.387585403950588,-5289905.080509267,1958.3306836457607,1.7412336809847613,8.044039458399107,17.145560542532298,0.0,715841.4060383729,402280.0910437959,-12485.423188475866,0.0040741237836483535,218917572.18100658,465450600.2522305,2919106.7815579227,629682,700614.126692382,0.0,205822,0.0,122778.09522994091,204103.09630125048,1.6434467281576135,600.0,170.1261928,14.4353219392061,-4525429.274632535,1.2515391851121946,1665.2040820173665,8.608439275072934,14.882229388096933,0.0,768091.4329398321,349426.3330028876,-14764.150968966946,81325.00107130957,10756.326851708069,369977621.8779124,212.657741,465450600.2522305,186700026.06172082,-3885646.6958075673,1077599.1025275101,368002.52922876476,11196846.689717866,-235337.22075928288,64639.22992539316,0.006713168912547918,1792.3184145880618,9062.524639858095,657124.1368589946,15654613.214729374,15387137.169497898,0.0,369977621.8779124,5581.7239,21670.772028868076,2488430.134727216,2528527,437816.52370254276,69813.99447377799
153,967538.9196543046,0.0,0.0,144053.80491291964,146775.54196689077,290829.34687981044,1.8627885643695599,480.0,205.52003616,17.50675606138756,-5384528.03823773,1931.529517069247,1.72165505209587,7.933950981885403,23.174999107851104,0.0,704715.5661230286,529021.7854636457,-12320.783609340922,0.0040741237836483535,214424941.43025005,458117335.4076069,2880101.6365075996,630434,694781.2037452966,0.0,206574,0.0,121048.73126314537,219395.25724215523,1.6488269450915078,600.0,171.2666968,14.533874287421135,-4595883.750230794,1.2362459080113142,1640.6043382851162,8.48126843614196,20.105665787571148,0.0,755356.9808426898,459364.36469632963,-14550.851688952307,98346.52597900986,10631.377094826068,366107061.3362273,214.083371,458117335.4076069,182660204.14840683,-4039821.913313998,1055629.0911853232,423605.4960062357,10956053.670781797,-240793.01893607018,63308.59906415229,0.006713168912547918,1755.4226440416942,8875.968039779948,717075.7233226366,15336099.781494223,15089317.239126693,0.0,366107061.3362273,5536.529399999999,21434.076363191216,2452435.0920153703,2538527,499567.2542685276,75961.7582622919
154,950093.8190482996,0.0,0.0,142194.4389128589,145226.86123187785,287421.3001447368,1.870377795563566,480.0,206.81627519999998,17.61965874725645,-5276308.603646754,1898.8626727746084,1.6920765402359488,7.7997686465515885,22.860544968548115,0.0,691283.2242790583,502414.8750201261,-12121.205230368143,0.0040741237836483535,210022226.5802917,450886769.07224965,2832974.1799241654,631154,681490.8266966371,0.0,207294,0.0,119046.43784006615,216255.43329952008,1.6542247754556154,600.0,172.34689600000002,14.62723876534874,-4497705.92498486,1.213692434035486,1610.956976632665,8.328003430844793,19.84034365652639,0.0,740123.8469591201,436037.83440626715,-14296.77600639509,97208.99545945393,10469.048180130389,360938923.5523686,215.43362,450886769.07224965,178728047.0922762,-3932157.056130643,1032787.3507482201,395494.6298437128,10720354.026965067,-235699.64381672916,61947.120326815515,0.006713168912547918,1717.6715227053899,8685.08651755268,682738.6359469994,15043558.979943369,14817125.221304601,0.0,360938923.5523686,5473.014,21145.272692161194,2409501.207616921,2548527,467238.4818940022,71743.8520502894
155,932574.577007889,0.0,0.0,140353.30897113835,136489.12097508184,276842.4299462202,1.877997946224879,480.0,208.1103312,17.73263681803921,-5206359.259857164,1866.6737716301511,1.6608066653242615,7.667549510584989,20.954140771050067,0.0,679850.0601478765,518160.8337726486,-11926.419861810213,0.0040741237836483535,205671523.86884007,443728214.42870814,2787004.939120719,631844,668080.8761834044,0.0,207984,0.0,117067.93362225268,208224.41134365083,1.6596402769117233,600.0,173.425276,14.720623993570076,-4432136.0953243505,1.1898315741435863,1581.7497874607252,8.177013941269673,18.095876072370547,0.0,727094.1039328991,447013.1189745488,-14049.094913281459,91156.47772139816,10307.258138364461,356752344.4456648,216.781595,443728214.42870814,174860708.7432959,-3867338.3489802666,1010554.3630667459,376769.03170473524,10487943.244128365,-232410.78283670166,60614.44027291609,0.006713168912547918,1680.7189320864259,8498.242617347638,659615.293264919,14767779.900716871,14561358.122670704,0.0,356752344.4456648,5405.9889,20899.31895729748,2367674.489976566,2558527,445756.6167226623,68987.58501792706
156,940243.3474411102,0.0,0.0,138650.30704241333,134733.15865723824,273383.46569965157,1.8856491423232367,480.0,210.50835168,17.93902658122568,-5170569.284033648,1836.501842512565,1.6741730572677138,7.54361528926847,20.553824435052707,0.0,667906.6737579018,533087.4167244864,-11745.102355819983,0.0040741237836483535,201338885.83181965,436494090.30305445,2744203.2780546783,633923,672429.8008062926,0.0,210063,0.0,115189.89474300458,205125.24600985303,1.6650735073103888,600.0,175.42362640000002,14.891653917271634,-4395050.57475618,1.1973534825163525,1554.4208237793628,8.035734126475639,17.773333090152395,0.0,713566.1281478325,461386.6594677859,-13818.247263017649,89935.35126684845,10192.245824894162,352332590.62056214,219.279533,436494090.30305445,170977775.08353758,-3882933.6597583247,988687.8697793236,405068.0763808892,10256822.539155105,-231120.70497326134,59300.3559171567,0.005818473766256771,1644.281963516904,8314.005864114859,685530.8494436755,14461850.425272824,14275108.16941693,0.0,352332590.62056214,5354.0257,20639.14688274509,2328724.4930613986,2568527,476570.954781468,71502.87840057886
157,924319.3391917263,0.0,0.0,136969.63291165768,117648.2114466304,254617.8443582881,1.8933315103415918,480.0,211.95387456,18.06571588783435,-4921877.027753776,1806.8793079010438,1.6467724155473003,7.42193776092108,16.822206356114208,0.0,621281.5795965394,411613.8381060077,-11552.02331888251,0.0040741237836483535,197237288.34740657,429733322.4706829,2698492.403182332,634650,660323.6636141046,0.0,210790,0.0,113362.83603795938,191962.5225482796,1.6705245246915563,600.0,176.62822880000002,14.99630067620293,-4170739.9538571313,1.1764665540299817,1527.5740769551608,7.896947180019553,14.452037508527336,0.0,663975.1727187751,353044.1006964145,-14286.127597979506,78599.68651032023,9487.727911675347,327922065.5354054,220.78528599999999,429733322.4706829,167346711.8965285,-3631063.1870090775,1017537.5597059609,404989.4546447195,10038219.6096142,-218602.92954090313,61041.279615024476,0.005818473766256771,1602.8252195989212,8571.025123820364,674459.8134572278,14141006.867939085,13961989.68076406,0.0,327922065.5354054,5295.307,19174.636257872495,2287148.366681578,2578527,477860.7928579072,72871.3382131877
158,915211.7255053294,0.0,0.0,135566.86062663014,112690.84112124727,248257.7017478774,1.901045177278205,480.0,213.49669631999998,18.201182331397604,-4821390.408674351,1781.1107659898732,1.6302446613931374,7.31609089366321,15.752981270795999,0.0,610462.5884440348,370542.97566869506,-11411.907416203516,0.0040741237836483535,193219467.0662107,423027908.7425308,2665503.509892211,635385,653247.5970815282,0.0,211525,0.0,111733.37607714717,187254.4554424021,1.6759933872851778,600.0,177.9139136,15.10815308534404,-4083164.968420909,1.1636148128708776,1504.1824030546884,7.776021579074247,13.590607443797614,0.0,651733.3848625168,319909.3145619961,-14096.554369319247,75521.07936525493,9378.417291096019,323962140.8124721,222.392392,423027908.7425308,163778387.1852555,-3568324.7112730173,995928.065883491,408392.2272007504,9824150.03959387,-214069.57002033203,59740.31116248177,0.005818473766256771,1568.6643196507362,8388.351474736235,672245.0925891772,13814893.718227895,13643458.746335953,0.0,323962140.8124721,5261.0878999999995,18934.925206620443,2256923.6621031463,2588527,481087.8087355992,72695.58153484885
159,904118.3898921043,0.0,0.0,134240.9961124295,123793.43668229875,258034.43279472826,1.9087902706487443,480.0,214.87983359999998,18.321665934636087,-4805384.729002945,1756.5321199787966,1.6105330972680827,7.215131643012523,18.19699951507191,0.0,600402.9761709423,402119.1605810141,-11259.619827960254,0.0040741237836483535,189201282.36344606,416259715.1729432,2629450.1497361953,636105,644699.0628938195,0.0,212245,0.0,110153.07964864039,192400.06944195577,1.6814801535118356,600.0,179.066528,15.20778577647556,-4061127.064793738,1.1484439191411617,1481.7831254217256,7.660226270024045,15.648053139248573,0.0,640303.213928029,345912.9365225942,-13890.741549221062,82246.98979331538,9257.845498373876,320265773.0798208,223.83316,416259715.1729432,160216088.61375728,-3562298.5714982003,974691.9466441734,404146.16135193396,9610509.924977817,-213640.11461605274,58466.32202687998,0.005818473766256771,1535.2118440651006,8209.466088361905,666507.9200624397,13491129.153559094,13327136.606967276,0.0,320265773.0798208,5215.2453,18714.171568358004,2223921.0404581185,2598527,475863.4533486356,71717.29199670159
160,892622.5509720806,0.0,0.0,132724.68660272684,138956.19590339664,271680.88250612345,1.916566918488391,480.0,216.226992,18.439061866925446,-4848750.623366915,1729.6396227249104,1.5908297222218035,7.104668016592481,21.513943111502318,0.0,589699.1345383159,483475.64427129226,-11134.02245224722,0.0040741237836483535,185123361.1844528,409238602.09719515,2600138.388626855,636833,635873.7513767806,0.0,212973,0.0,108449.42096622904,200176.98699654252,1.686984881983365,600.0,180.18916000000002,15.30485442716147,-4093023.3692984073,1.1333020616923737,1457.4672473178957,7.534522902888826,18.51901203969314,0.0,628205.7410330996,418183.0887430383,-13719.579734144709,91727.56603031346,9154.434842915089,316182962.95842195,225.23645,409238602.09719515,156607751.7226474,-3608336.8911098903,953491.6906833311,397479.76373326156,9394002.024201104,-216507.90077671153,57194.88870301372,0.005818473766256771,1501.8264791221654,8030.939572685162,661649.7871611795,13172147.170882998,13015456.815188602,0.0,316182962.95842195,5180.066,18480.433441486995,2196864.2214148017,2608527,468805.21249481395,71325.44876155238
161,877158.6510148556,0.0,0.0,130949.48680670233,136144.5312276919,267094.01803439425,1.9243752493539579,480.0,217.80496032,18.577982870920568,-4824271.043607733,1699.5811366393034,1.5633432002107275,6.9811997738939455,20.93353726548601,0.0,578907.4149902796,517540.00576254143,-11014.418185207041,0.0040741237836483535,181053305.62955558,402252895.57040584,2572556.535620455,637589,624112.6722066699,0.0,213729,0.0,106587.43533920395,195910.43515010877,1.692507631503482,600.0,181.50413360000002,15.419510309105148,-4062533.13087856,1.1124092490570892,1430.4410179258227,7.3948081033226405,17.88055134901093,0.0,616018.6777486207,441855.16891668836,-13555.055933007425,89322.99981090483,9038.15938058324,311955800.5237362,226.880167,402252895.57040584,153016149.12136474,-3591602.6012826683,932017.4475369161,391590.0858362099,9178653.977050986,-215348.04715011944,55906.38836485131,0.005818473766256771,1467.9929675953179,7850.016616284313,653526.511767301,12857198.877805844,12707667.19894442,0.0,311955800.5237362,5145.7456,18245.53813940705,2171081.1209234647,2618527,461086.9179410244,69496.8321048145
162,866041.5888022337,0.0,0.0,129213.91570489653,122200.73576689325,251414.65147178978,1.932215392326015,480.0,219.17190048,18.69756398740238,-4640645.266412019,1670.2419682959096,1.5449448770288359,6.86068620087904,17.94597208105014,0.0,567269.2321667172,413602.6754768227,-10839.984685763608,0.0040741237836483535,177150293.9417171,395489121.65134865,2531477.1338086915,638280,615677.6041712485,0.0,214420,0.0,104785.8051528952,185405.48899491667,1.6980484610684101,600.0,182.6432504,15.518319870559225,-3907227.089545681,1.0983964356398688,1404.2029026028047,7.259167538367427,15.381359175245953,0.0,602991.5405424968,355764.4787425587,-13324.034121645824,80619.68384202148,8942.980601581014,307366370.89558595,228.30406299999999,395489121.65134865,149569068.3501238,-3447080.7712409548,910642.7949274926,383048.6233844039,8972047.153531944,-206606.82351904022,54624.79064679985,0.005818473766256771,1434.3407054404518,7670.062881544025,635175.8339632595,12548959.5287995,12406443.1741026,0.0,307366370.89558595,5091.3749,17973.436788633127,2134063.9429728147,2628527,450496.4766227661,67447.85323836222
163,852455.4927933022,0.0,0.0,127703.67026259993,96727.15103058552,224430.82129318544,1.940087477011022,480.0,220.56477696,18.819476650807264,-4439363.291232161,1644.0195216735253,1.5234996667840432,6.752974874550059,12.497320492985544,0.0,557686.2735181709,298715.32968405326,-10686.802488684192,0.0040741237836483535,173432662.87631318,389054893.85272133,2495388.571454765,638968,605372.7914018921,0.0,215108,0.0,103152.95688745593,167739.11502729176,1.7036074298675115,600.0,183.8039808,15.619044455823294,-3736341.594862819,1.0820812606269565,1380.60230030578,7.137161861151603,10.736461404838423,0.0,592181.441521436,256605.15741858116,-13119.469564433077,64586.15813983582,8843.045448827243,303758637.4883944,229.754976,389054893.85272133,146311797.20316428,-3257271.1469595004,890128.2329947262,347692.2249562544,8775354.663745373,-196692.48978657235,53395.21444650453,0.005818473766256771,1402.0544271107478,7497.413674796583,588880.461087424,12274283.095655384,12138645.387935264,0.0,303758637.4883944,5043.1365,17745.468284605096,2101323.619929185,2638527,411057.785091407,63365.56013515262
